PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20220610,2022,October,Inflows - Current,State Categorical Grants,135
20220610,2022,October,Inflows - Current,Other Categorical Grants,53
20220610,2022,October,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,October,Inflows - Current,Miscellaneous Revenues,666
20220610,2022,October,Inflows - Current,Inter-Fund Revenues,17
20220610,2022,October,Inflows - Prior,Taxes,0
20220610,2022,October,Inflows - Prior,Federal Categorical Grants,909
20220610,2022,October,Inflows - Prior,State Categorical Grants,365
20220610,2022,October,Inflows - Prior,Other Categorical Grants,2
20220610,2022,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,October,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,October,Inflows - Capital,Capital Transfers,297
20220610,2022,October,Inflows - Capital,Federal And State,33
20220610,2022,October,Inflows - Other,Senior Colleges,264
20220610,2022,October,Inflows - Other,Holding Acct. & Other Adj.,15
20220610,2022,October,Inflows - Other,Other Sources,0
20220610,2022,October,Outflows - Current,Personal Service,4340
20220610,2022,October,Outflows - Current,Other Than Personal Service,3313
20220610,2022,October,Outflows - Current,Debt Service,-4
20220610,2022,October,Outflows - Prior,Personal Service,67
20220610,2022,October,Outflows - Prior,Other Than Personal Service,1
20220610,2022,October,Outflows - Prior,Taxes,0
20220610,2022,October,Outflows - Prior,Disallowance Reserve,0
20220610,2022,October,Outflows - Capital,City Disbursements,1000
20220610,2022,October,Outflows - Capital,Federal and State,82
20220610,2022,October,Outflows - Other,Senior Colleges,181
20220610,2022,October,Outflows - Other,Other Uses,78
20220610,2022,October,Balance,Beginning Balance,8802
20220610,2022,October,Balance,Ending Balance,5444
20220610,2022,November,Inflows - Current,General Property Tax,207
20220610,2022,November,Inflows - Current,Other Taxes,1845
20220610,2022,November,Inflows - Current,Federal Categorical Grants,255
20220610,2022,November,Inflows - Current,State Categorical Grants,767
20220610,2022,November,Inflows - Current,Other Categorical Grants,-9
20220610,2022,November,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,November,Inflows - Current,Miscellaneous Revenues,482
20220610,2022,November,Inflows - Current,Inter-Fund Revenues,35
20220610,2022,November,Inflows - Prior,Taxes,0
20220610,2022,November,Inflows - Prior,Federal Categorical Grants,210
20220610,2022,November,Inflows - Prior,State Categorical Grants,230
20220610,2022,November,Inflows - Prior,Other Categorical Grants,2
20220610,2022,November,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,November,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,November,Inflows - Capital,Capital Transfers,492
20220610,2022,November,Inflows - Capital,Federal And State,25
20220610,2022,November,Inflows - Other,Senior Colleges,100
20220610,2022,November,Inflows - Other,Holding Acct. & Other Adj.,-8
20220610,2022,November,Inflows - Other,Other Sources,63
20220610,2022,November,Outflows - Current,Personal Service,4287
20220610,2022,November,Outflows - Current,Other Than Personal Service,3059
20220610,2022,November,Outflows - Current,Debt Service,24
20220610,2022,November,Outflows - Prior,Personal Service,53
20220610,2022,November,Outflows - Prior,Other Than Personal Service,306
20220610,2022,November,Outflows - Prior,Taxes,0
20220610,2022,November,Outflows - Prior,Disallowance Reserve,-7
20220610,2022,November,Outflows - Capital,City Disbursements,528
20220610,2022,November,Outflows - Capital,Federal and State,59
20220610,2022,November,Outflows - Other,Senior Colleges,184
20220610,2022,November,Outflows - Other,Other Uses,0
20220610,2022,November,Balance,Beginning Balance,5444
20220610,2022,November,Balance,Ending Balance,1647
20220610,2022,December,Inflows - Current,General Property Tax,5652
20220610,2022,December,Inflows - Current,Other Taxes,4344
20220610,2022,December,Inflows - Current,Federal Categorical Grants,489
20220610,2022,December,Inflows - Current,State Categorical Grants,1326
20220610,2022,December,Inflows - Current,Other Categorical Grants,217
20220610,2022,December,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,December,Inflows - Current,Miscellaneous Revenues,473
20220610,2022,December,Inflows - Current,Inter-Fund Revenues,28
20220610,2022,December,Inflows - Prior,Taxes,0
20220610,2022,December,Inflows - Prior,Federal Categorical Grants,394
20220610,2022,December,Inflows - Prior,State Categorical Grants,400
20220610,2022,December,Inflows - Prior,Other Categorical Grants,2
20220610,2022,December,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,December,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,December,Inflows - Capital,Capital Transfers,234
20220610,2022,December,Inflows - Capital,Federal And State,24
20220610,2022,December,Inflows - Other,Senior Colleges,0
20220610,2022,December,Inflows - Other,Holding Acct. & Other Adj.,2
20220610,2022,December,Inflows - Other,Other Sources,0
20220610,2022,December,Outflows - Current,Personal Service,3897
20220610,2022,December,Outflows - Current,Other Than Personal Service,3186
20220610,2022,December,Outflows - Current,Debt Service,0
20220610,2022,December,Outflows - Prior,Personal Service,96
20220610,2022,December,Outflows - Prior,Other Than Personal Service,549
20220610,2022,December,Outflows - Prior,Taxes,0
20220610,2022,December,Outflows - Prior,Disallowance Reserve,-9
20220610,2022,December,Outflows - Capital,City Disbursements,451
20220610,2022,December,Outflows - Capital,Federal and State,52
20220610,2022,December,Outflows - Other,Senior Colleges,368
20220610,2022,December,Outflows - Other,Other Uses,129
20220610,2022,December,Balance,Beginning Balance,1647
20220610,2022,December,Balance,Ending Balance,6513
20220610,2022,January,Inflows - Current,General Property Tax,5540
20220610,2022,January,Inflows - Current,Other Taxes,4015
20220610,2022,January,Inflows - Current,Federal Categorical Grants,668
20220610,2022,January,Inflows - Current,State Categorical Grants,-39
20220610,2022,January,Inflows - Current,Other Categorical Grants,-177
20220610,2022,January,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,January,Inflows - Current,Miscellaneous Revenues,284
20220610,2022,January,Inflows - Current,Inter-Fund Revenues,70
20220610,2022,January,Inflows - Prior,Taxes,0
20220610,2022,January,Inflows - Prior,Federal Categorical Grants,272
20220610,2022,January,Inflows - Prior,State Categorical Grants,233
20220610,2022,January,Inflows - Prior,Other Categorical Grants,186
20220610,2022,January,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,January,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,January,Inflows - Capital,Capital Transfers,165
20220610,2022,January,Inflows - Capital,Federal And State,21
20220610,2022,January,Inflows - Other,Senior Colleges,167
20220610,2022,January,Inflows - Other,Holding Acct. & Other Adj.,14
20220610,2022,January,Inflows - Other,Other Sources,19
20220610,2022,January,Outflows - Current,Personal Service,4553
20220610,2022,January,Outflows - Current,Other Than Personal Service,3582
20220610,2022,January,Outflows - Current,Debt Service,620
20220610,2022,January,Outflows - Prior,Personal Service,13
20220610,2022,January,Outflows - Prior,Other Than Personal Service,234
20220610,2022,January,Outflows - Prior,Taxes,0
20220610,2022,January,Outflows - Prior,Disallowance Reserve,0
20220610,2022,January,Outflows - Capital,City Disbursements,1237
20220610,2022,January,Outflows - Capital,Federal and State,87
20220610,2022,January,Outflows - Other,Senior Colleges,185
20220610,2022,January,Outflows - Other,Other Uses,0
20220610,2022,January,Balance,Beginning Balance,6513
20220610,2022,January,Balance,Ending Balance,7440
20220610,2022,February,Inflows - Current,General Property Tax,220
20220610,2022,February,Inflows - Current,Other Taxes,2697
20220610,2022,February,Inflows - Current,Federal Categorical Grants,449
20220610,2022,February,Inflows - Current,State Categorical Grants,243
20220610,2022,February,Inflows - Current,Other Categorical Grants,249
20220610,2022,February,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,February,Inflows - Current,Miscellaneous Revenues,233
20220610,2022,February,Inflows - Current,Inter-Fund Revenues,27
20220610,2022,February,Inflows - Prior,Taxes,0
20220610,2022,February,Inflows - Prior,Federal Categorical Grants,152
20220610,2022,February,Inflows - Prior,State Categorical Grants,54
20220610,2022,February,Inflows - Prior,Other Categorical Grants,1
20220610,2022,February,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,February,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,February,Inflows - Capital,Capital Transfers,1505
20220610,2022,February,Inflows - Capital,Federal And State,35
20220610,2022,February,Inflows - Other,Senior Colleges,0
20220610,2022,February,Inflows - Other,Holding Acct. & Other Adj.,3
20220610,2022,February,Inflows - Other,Other Sources,0
20220610,2022,February,Outflows - Current,Personal Service,3745
20220610,2022,February,Outflows - Current,Other Than Personal Service,2777
20220610,2022,February,Outflows - Current,Debt Service,7
20220610,2022,February,Outflows - Prior,Personal Service,97
20220610,2022,February,Outflows - Prior,Other Than Personal Service,759
20220610,2022,February,Outflows - Prior,Taxes,0
20220610,2022,February,Outflows - Prior,Disallowance Reserve,0
20220610,2022,February,Outflows - Capital,City Disbursements,473
20220610,2022,February,Outflows - Capital,Federal and State,27
20220610,2022,February,Outflows - Other,Senior Colleges,184
20220610,2022,February,Outflows - Other,Other Uses,125
20220610,2022,February,Balance,Beginning Balance,7440
20220610,2022,February,Balance,Ending Balance,5114
20220610,2022,March,Inflows - Current,General Property Tax,1161
20220610,2022,March,Inflows - Current,Other Taxes,4295
20220610,2022,March,Inflows - Current,Federal Categorical Grants,497
20220610,2022,March,Inflows - Current,State Categorical Grants,4715
20220610,2022,March,Inflows - Current,Other Categorical Grants,-171
20220610,2022,March,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,March,Inflows - Current,Miscellaneous Revenues,355
20220610,2022,March,Inflows - Current,Inter-Fund Revenues,76
20220610,2022,March,Inflows - Prior,Taxes,0
20220610,2022,March,Inflows - Prior,Federal Categorical Grants,512
20220610,2022,March,Inflows - Prior,State Categorical Grants,147
20220610,2022,March,Inflows - Prior,Other Categorical Grants,220
20220610,2022,March,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,March,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,March,Inflows - Capital,Capital Transfers,139
20220610,2022,March,Inflows - Capital,Federal And State,122
20220610,2022,March,Inflows - Other,Senior Colleges,684
20220610,2022,March,Inflows - Other,Holding Acct. & Other Adj.,-1
20220610,2022,March,Inflows - Other,Other Sources,0
20220610,2022,March,Outflows - Current,Personal Service,3914
20220610,2022,March,Outflows - Current,Other Than Personal Service,2223
20220610,2022,March,Outflows - Current,Debt Service,-5
20220610,2022,March,Outflows - Prior,Personal Service,181
20220610,2022,March,Outflows - Prior,Other Than Personal Service,978
20220610,2022,March,Outflows - Prior,Taxes,0
20220610,2022,March,Outflows - Prior,Disallowance Reserve,0
20220610,2022,March,Outflows - Capital,City Disbursements,1204
20220610,2022,March,Outflows - Capital,Federal and State,134
20220610,2022,March,Outflows - Other,Senior Colleges,244
20220610,2022,March,Outflows - Other,Other Uses,31
20220610,2022,March,Balance,Beginning Balance,5114
20220610,2022,March,Balance,Ending Balance,8961
20220610,2022,April,Inflows - Current,General Property Tax,791
20220610,2022,April,Inflows - Current,Other Taxes,6154
20220610,2022,April,Inflows - Current,Federal Categorical Grants,371
20220610,2022,April,Inflows - Current,State Categorical Grants,509
20220610,2022,April,Inflows - Current,Other Categorical Grants,43
20220610,2022,April,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,April,Inflows - Current,Miscellaneous Revenues,262
20220610,2022,April,Inflows - Current,Inter-Fund Revenues,112
20220610,2022,April,Inflows - Prior,Taxes,0
20220610,2022,April,Inflows - Prior,Federal Categorical Grants,272
20220610,2022,April,Inflows - Prior,State Categorical Grants,93
20220610,2022,April,Inflows - Prior,Other Categorical Grants,0
20220610,2022,April,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,April,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,April,Inflows - Capital,Capital Transfers,1506
20220610,2022,April,Inflows - Capital,Federal And State,131
20220610,2022,April,Inflows - Other,Senior Colleges,0
20220610,2022,April,Inflows - Other,Holding Acct. & Other Adj.,-2
20220610,2022,April,Inflows - Other,Other Sources,253
20220610,2022,April,Outflows - Current,Personal Service,4444
20220610,2022,April,Outflows - Current,Other Than Personal Service,3319
20220610,2022,April,Outflows - Current,Debt Service,171
20220610,2022,April,Outflows - Prior,Personal Service,10
20220610,2022,April,Outflows - Prior,Other Than Personal Service,201
20220610,2022,April,Outflows - Prior,Taxes,0
20220610,2022,April,Outflows - Prior,Disallowance Reserve,0
20220610,2022,April,Outflows - Capital,City Disbursements,509
20220610,2022,April,Outflows - Capital,Federal and State,63
20220610,2022,April,Outflows - Other,Senior Colleges,185
20220610,2022,April,Outflows - Other,Other Uses,0
20220610,2022,April,Balance,Beginning Balance,8961
20220610,2022,April,Balance,Ending Balance,10554
20220610,2022,May,Inflows - Current,General Property Tax,26
20220610,2022,May,Inflows - Current,Other Taxes,1583
20220610,2022,May,Inflows - Current,Federal Categorical Grants,1660
20220610,2022,May,Inflows - Current,State Categorical Grants,2146
20220610,2022,May,Inflows - Current,Other Categorical Grants,66
20220610,2022,May,Inflows - Current,Unrestricted (Net Of Disall.),0
20220610,2022,May,Inflows - Current,Miscellaneous Revenues,389
20220610,2022,May,Inflows - Current,Inter-Fund Revenues,57
20220610,2022,May,Inflows - Prior,Taxes,0
20220610,2022,May,Inflows - Prior,Federal Categorical Grants,214
20220610,2022,May,Inflows - Prior,State Categorical Grants,99
20220610,2022,May,Inflows - Prior,Other Categorical Grants,0
20220610,2022,May,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20220610,2022,May,Inflows - Prior,Misc. Revenue/IFA,0
20220610,2022,May,Inflows - Capital,Capital Transfers,143
20220610,2022,May,Inflows - Capital,Federal And State,66
20220610,2022,May,Inflows - Other,Senior Colleges,0
20220610,2022,May,Inflows - Other,Holding Acct. & Other Adj.,0
20220610,2022,May,Inflows - Other,Other Sources,0
20220610,2022,May,Outflows - Current,Personal Service,4492
20220610,2022,May,Outflows - Current,Other Than Personal Service,2985
20220610,2022,May,Outflows - Current,Debt Service,102
20220610,2022,May,Outflows - Prior,Personal Service,23
20220610,2022,May,Outflows - Prior,Other Than Personal Service,222
